original_filename,page,file_url,platform_link,col1,col2,col3,col4,col5,col6
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,State residency,,,,X,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Religious affiliation / commitment,,,,X,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Racial / ethnic status,,X,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Volunteer work,X,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Work experience,,,X,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Level of applicant interest,,,,X,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,Require,Recommend,"Require
for Some","Consider if
Submitted","Not
Considered"
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,SAT or ACT,,,,X,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,ACT only,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,SAT only,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,SAT essay,ACT essay,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,For admission,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,For placement,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,For advising,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,In place of an application essay,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,As a validity check on the application essay,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,No college policy as of now,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Not using essay component,X,X,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,Percent Submitting,Number Submitting,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,SAT,50.5 %,867,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,ACT,19.7 %,338,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,25th Percentile,50th Percentile,75th Percentile,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,SAT Composite,1500,1540,1560,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,"SAT Evidence - based Reading and
Writing",720,750,770,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,SAT Math,770,790,800,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,ACT Composite,34,35,35,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,ACT Math,33,35,36,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,ACT English,34,35,35,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,ACT Writing,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,ACT Science,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,ACT Reading,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,SAT Composite,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,1400-1600,95.5 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,1200-1399,3.8 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,1000-1199,0.7 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,800-999,0 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,600-799,0 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,400-599,0 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,SAT Evidence - based Reading,SAT Math,SAT Writing,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,700-800,91.6 %,96.1 %,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,600-699,7.6 %,3.0 %,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,500-599,0.8 %,0.8 %,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,400-499,0 %,0.1 %,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,300-399,0 %,0 %,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,200-299,0 %,0 %,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,ACT Composite,ACT English,ACT Math,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,30-36,98.2 %,96.2 %,93.5 %,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,24-29,1.5 %,3.6 %,5.9 %,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,18-23,0.3 %,0.3 %,0.3 %,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,12-17,0.0 %,0.0 %,0.3 %,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,6-11,0.0 %,0.0 %,0.0 %,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Below 6,0.0 %,0.0 %,0.0 %,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,,,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Percent in top tenth of high school graduating class,90.1 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Percent in top quarter of high school graduating class,99.5 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Percent in top half of high school graduating class,99.5 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Percent in bottom half of high school graduating class,0.5 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Percent in bottom quarter of high school graduating class,0.0 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,"Percent of total first - time , first - year ( freshman ) students who submitted
high school class rank :",60.3 %,,,,
cmucds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/7d25a94a-903d-427b-9b95-a19c3d3748c4-1.jpeg?expires=1705878990&or=0&s=4fc2efabf1270380816ae6e371725d34,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/25d48581-b891-11ee-96cb-f23cf07f7541,Percent who had GPA of 4.0,49.7 %,,,,
